FID,oneway,length(m),beginX,beginY,endX,endY
1622,1,23.16869113,113.4176348,22.89548804,113.4174109,22.89546108
1623,1,19.55322516,113.4176435,22.89531173,113.4176348,22.89548804
1624,1,40.8286714,113.4180152,22.8955916,113.4176348,22.89548804
1625,1,215.2316033,113.3918687,22.893657,113.3920287,22.8955942
1626,1,193.8920011,113.3925413,22.894102,113.3920287,22.8955942
1627,0,772.1733729,113.3996223,22.895713,113.3925413,22.894102
1628,0,506.4887284,113.2947547,22.896036,113.2915801,22.8928841
1629,1,397.1001644,113.4176435,22.89531173,113.4212437,22.8966103
1630,1,30.64638157,113.4212437,22.8966103,113.4215199,22.8967154
1631,1,344.2686465,113.4211145,22.8967789,113.4180152,22.8955916
1632,1,31.65846077,113.4212437,22.8966103,113.4211145,22.8967789
1633,1,35.10639871,113.4214353,22.8968879,113.4211145,22.8967789
1634,0,20.99022313,113.4215199,22.8967154,113.4214353,22.8968879
1635,1,6421.319679,113.4215199,22.8967154,113.4753219,22.8729395
1636,1,6729.265622,113.4769749,22.87090085,113.4214353,22.8968879
1637,1,441.3902594,113.3920287,22.8955942,113.3923425,22.8995679
1638,1,453.5540016,113.4176348,22.89548804,113.4175107,22.8995787
1639,1,461.989941,113.4180152,22.8955916,113.4175107,22.8995787
1640,1,481.4974556,113.392204,22.899582,113.3918652,22.8952472
1641,0,409.7017671,113.2958502,22.8995952,113.2948889,22.8960055
1642,1,468.5293552,113.4173571,22.8996104,113.4171172,22.8954327
1643,1,459.8822699,113.4173571,22.8996104,113.4174109,22.89546108
1644,0,409.7016399,113.295716,22.8996257,113.2947547,22.896036
1645,1,2160.967666,113.3996223,22.895713,113.4174188,22.89528019
1646,1,2138.642832,113.4171172,22.8954327,113.3996223,22.895713
1647,0,247.3838278,113.2967031,22.901626,113.295716,22.8996257
1648,0,83.78291963,113.2969372,22.9023455,113.2967031,22.901626
1649,0,31.09866788,113.2970743,22.9025625,113.2969372,22.9023455
1650,1,1070.618911,113.2981066,22.8929474,113.2970743,22.9025625
1651,0,19.03288987,113.2972417,22.90263632,113.2970743,22.9025625
1652,1,919.9701286,113.2981402,22.8943746,113.2972417,22.90263632
1653,0,708.3395076,113.4214353,22.8968879,113.4195835,22.9029996
1654,1,82.24346081,113.2970743,22.9025625,113.2970067,22.9033023
1655,1,74.99373997,113.2972417,22.90263632,113.2971801,22.9033109
1656,0,550.6434496,113.2969372,22.9023455,113.2923314,22.9048709
1657,0,5593.20878,113.3417454,22.90663,113.2972417,22.90263632
1658,0,791.5553155,113.3464246,22.9009497,113.3417454,22.90663
1659,0,707.9790717,113.2923314,22.9048709,113.2871368,22.9076876
1660,1,285.7068728,113.3911968,22.9080543,113.3884131,22.9080208
1661,1,433.8339556,113.3884131,22.9080208,113.3842103,22.9081436
1662,1,16.95938089,113.3539069,22.9080993,113.3540442,22.9081845
1663,0,280.0494147,113.3438936,22.908189,113.3417454,22.90663
1664,1,18.80307535,113.3540442,22.9081845,113.3541964,22.908279
1665,1,26.93560434,113.3539655,22.9082919,113.3537467,22.9081576
1666,1,14.37999785,113.3539655,22.9082919,113.3540442,22.9081845
1667,1,15.62282936,113.3540924,22.9083698,113.3539655,22.9082919
1668,1,14.6658759,113.3541964,22.908279,113.3540924,22.9083698
1669,0,940.4714865,113.3397472,22.9083885,113.3322465,22.903587
1670,0,282.8408876,113.3417454,22.90663,113.3397472,22.9083885
1671,1,119.9904609,113.3533247,22.9091979,113.3539655,22.9082919
1672,0,14.42186715,113.3533247,22.9091979,113.3534436,22.9092673
1673,1,119.6589474,113.3540924,22.9083698,113.3534436,22.9092673
1674,1,2695.089052,113.3463121,22.9093374,113.3485615,22.8874497
1675,1,1100.776648,113.4187122,22.9094522,113.4173571,22.8996104
1676,1,1103.732342,113.4175107,22.8995787,113.4187651,22.909453
1677,0,215.9731367,113.2871368,22.9076876,113.286661,22.9095868
1678,0,70.48194249,113.3463121,22.9093374,113.3468556,22.9096355
1679,1,4646.016228,113.3431611,22.870635,113.3468556,22.9096355
1680,0,2119.45643,113.2923314,22.9048709,113.2811704,22.9096548
1681,0,59.74308112,113.3459175,22.9096969,113.3463121,22.9093374
1682,0,14.10871944,113.3468556,22.9096355,113.3468644,22.9097626
1683,1,1145.75378,113.3930456,22.9098951,113.392204,22.899582
1684,0,289.6002143,113.3459614,22.9099292,113.3438936,22.908189
1685,0,26.12500715,113.3459614,22.9099292,113.3459175,22.9096969
1686,1,1153.787215,113.3923425,22.8995679,113.3931743,22.9099544
1687,0,69.88109733,113.3464874,22.9102185,113.3459614,22.9099292
1688,0,66.3032558,113.3468644,22.9097626,113.3464874,22.9102185
1689,0,344.5722809,113.3424211,22.9102698,113.3397472,22.9083885
1690,0,275.6228595,113.3438936,22.908189,113.3424211,22.9102698
1691,1,425.2540045,113.3541964,22.908279,113.3576564,22.9103911
1692,1,111.2562497,113.3576564,22.9103911,113.3581419,22.9094934
1693,1,21.68887691,113.3576564,22.9103911,113.3578316,22.9105006
1694,1,113.0912329,113.3583346,22.9095929,113.3578316,22.9105006
1695,1,431.4960113,113.3575889,22.9105331,113.3540924,22.9083698
1696,1,17.18829313,113.3575889,22.9105331,113.3576564,22.9103911
1697,0,548.3714117,113.2864159,22.9105971,113.2811704,22.9096548
1698,0,114.7091675,113.286661,22.9095868,113.2864159,22.9105971
1699,1,187.0961647,113.3523277,22.9106119,113.3533247,22.9091979
1700,1,21.87381044,113.3577679,22.9106403,113.3575889,22.9105331
1701,1,16.79978832,113.3578316,22.9105006,113.3577679,22.9106403
1702,1,185.7881495,113.3534436,22.9092673,113.3524326,22.9106585
1703,0,262.5089842,113.2889693,22.9107112,113.2864159,22.9105971
1704,0,778.1747382,113.286661,22.9095868,113.2940004,22.9108597
1705,0,342.0834054,113.2953281,22.9081694,113.2940004,22.9108597
1706,0,116.3926538,113.2940004,22.9108597,113.2951341,22.9108902
1707,1,135.8317747,113.3578316,22.9105006,113.3589437,22.9111655
1708,1,135.6888927,113.3588847,22.911296,113.3577679,22.9106403
1709,0,206.935867,113.2811704,22.9096548,113.2804697,22.9114065
1710,1,112.0417994,113.3577679,22.9106403,113.3573921,22.9115893
1711,1,370.3334946,113.349425,22.912134,113.3464874,22.9102185
1712,0,354.7628963,113.3451702,22.9122115,113.3424211,22.9102698
1713,1,268.0313432,113.3451702,22.9122115,113.3459614,22.9099292
1714,0,14.94673694,113.345296,22.9122795,113.3451702,22.9122115
1715,1,263.513988,113.3464874,22.9102185,113.345296,22.9122795
1716,1,252.9375486,113.3336304,22.9110405,113.3353002,22.91272
1717,0,663.6344386,113.3397472,22.9083885,113.3353002,22.91272
1718,1,530.030359,113.3468644,22.9097626,113.3507091,22.9128582
1719,1,299.1858621,113.3507091,22.9128582,113.3523277,22.9106119
1720,1,36.086992,113.3862671,22.9125362,113.3862363,22.9128607
1721,0,595.1310274,113.3862363,22.9128607,113.3884131,22.9080208
1722,1,18.4736644,113.3507091,22.9128582,113.3508521,22.9129595
1723,1,302.1274675,113.3524326,22.9106585,113.3508521,22.9129595
1724,1,51.60743095,113.3860368,22.9129689,113.3860765,22.9125045
1725,0,23.72407586,113.3860368,22.9129689,113.3862363,22.9128607
1726,1,153.841187,113.3505978,22.912999,113.349425,22.912134
1727,1,19.33229938,113.3505978,22.912999,113.3507091,22.9128582
1728,1,18.12842882,113.3507378,22.9130988,113.3505978,22.912999
1729,1,19.38316832,113.3508521,22.9129595,113.3507378,22.9130988
1730,1,63.15071126,113.3353002,22.91272,113.3357041,22.9131501
1731,1,208.386361,113.3573921,22.9115893,113.3568916,22.9134122
1732,1,512.2048293,113.3573921,22.9115893,113.3615304,22.9135161
1733,0,137.9495982,113.3593753,22.9136861,113.3595079,22.9124469
1734,0,33.20572983,113.3596986,22.9136985,113.3593753,22.9136861
1735,1,1164.162281,113.2971801,22.9033109,113.2965982,22.9137877
1736,1,1170.618241,113.2970067,22.9033023,113.2964482,22.9138373
1737,0,267.7851865,113.3568916,22.9134122,113.3593753,22.9136861
1738,0,328.6678852,113.3478323,22.9140912,113.345296,22.9122795
1739,0,271.5186652,113.349425,22.912134,113.3478323,22.9140912
1740,0,375.8101526,113.2940004,22.9108597,113.2929868,22.9141197
1741,1,341.8412569,113.3508521,22.9129595,113.3534991,22.9148329
1742,1,350.691547,113.3730807,22.9117502,113.3734014,22.9149019
1743,1,458.9156281,113.3734014,22.9149019,113.3778224,22.9142786
1744,1,12.71967791,113.3534991,22.9148329,113.3535976,22.9149026
1745,1,347.8522332,113.373202,22.9149316,113.3728946,22.9118045
1746,1,20.72540473,113.373202,22.9149316,113.3734014,22.9149019
1747,0,157.2369365,113.3490363,22.9149691,113.3478323,22.9140912
1748,1,270.7736755,113.3490363,22.9149691,113.3505978,22.912999
1749,1,342.8334642,113.3533859,22.9149856,113.3507378,22.9130988
1750,1,20.52051497,113.3533859,22.9149856,113.3534991,22.9148329
1751,0,14.88358638,113.2934385,22.9148962,113.2934475,22.9150303
1752,0,14.47643187,113.3491464,22.9150508,113.3490363,22.9149691
1753,1,270.9786016,113.3507378,22.9130988,113.3491464,22.9150508
1754,1,12.73851752,113.3534843,22.9150557,113.3533859,22.9149856
1755,1,20.56278436,113.3535976,22.9149026,113.3534843,22.9150557
1756,1,18.78370207,113.3734014,22.9149019,113.3734198,22.9150706
1757,1,77.52722101,113.3741655,22.9149584,113.3734198,22.9150706
1758,1,18.83246596,113.3732174,22.915101,113.373202,22.9149316
1759,1,21.04160912,113.3734198,22.9150706,113.3732174,22.915101
1760,1,62.50662953,113.3680077,22.9150676,113.3686129,22.9151314
1761,1,461.1999401,113.3686129,22.9151314,113.3684831,22.9110214
1762,1,24.56015487,113.3686129,22.9151314,113.36885,22.9151616
1763,1,447.4564674,113.3686924,22.9111765,113.36885,22.9151616
1764,1,448.9175292,113.36885,22.9151616,113.373202,22.9149316
1765,0,113.853449,113.3617252,22.9142994,113.362181,22.9152361
1766,1,66.83564662,113.3686364,22.9152762,113.3679878,22.9152214
1767,1,16.22100443,113.3686364,22.9152762,113.3686129,22.9151314
1768,1,23.0300831,113.3688598,22.915296,113.3686364,22.9152762
1769,1,14.92256272,113.36885,22.9151616,113.3688598,22.915296
1770,0,44.16958471,113.3494824,22.9153,113.3491464,22.9150508
1771,0,107.0485937,113.362181,22.9152361,113.3611403,22.9153024
1772,0,36.24826648,113.3611403,22.9153024,113.3607879,22.9153248
1773,1,449.4528938,113.3732174,22.915101,113.3688598,22.915296
1774,0,192.0077019,113.3596867,22.915395,113.3593753,22.9136861
1775,0,113.2719225,113.3607879,22.9153248,113.3596867,22.915395
1776,1,210.9399386,113.3316974,22.9155505,113.329709,22.9150727
1777,0,34.95286786,113.362181,22.9152361,113.3621603,22.915551
1778,0,34.26885626,113.3611403,22.9153024,113.36115,22.9156115
1779,0,103.8929558,113.3621603,22.915551,113.36115,22.9156115
1780,1,273.7762456,113.3357041,22.9131501,113.3357141,22.9156215
1781,0,17.14245573,113.36115,22.9156115,113.3609833,22.9156215
1782,0,34.54646211,113.3607984,22.9156365,113.3607879,22.9153248
1783,0,19.04698685,113.3609833,22.9156215,113.3607984,22.9156365
1784,1,413.0638566,113.3357141,22.9156215,113.3316974,22.9155505
1785,1,248.6103235,113.3381206,22.915695,113.3357141,22.9156215
1786,1,375.4601099,113.3357041,22.9131501,113.3381206,22.915695
1787,0,36.59057653,113.3597171,22.9157241,113.3596867,22.915395
1788,0,111.3858006,113.3607984,22.9156365,113.3597171,22.9157241
1789,1,2482.335361,113.4715413,22.8946894,113.4788924,22.9157329
1790,1,2483.013235,113.4787562,22.9157424,113.4714047,22.8946928
1791,0,34.19084655,113.3621603,22.915551,113.3621976,22.9158577
1792,0,35.40773659,113.3609736,22.915941,113.3609833,22.9156215
1793,0,125.9446404,113.3609736,22.915941,113.3621976,22.9158577
1794,0,33.41093448,113.3597449,22.9160246,113.3597171,22.9157241
1795,0,126.4276665,113.3597449,22.9160246,113.3609736,22.915941
1796,0,191.1462326,113.2934475,22.9150303,113.2949303,22.9160292
1797,0,3.408966302,113.2949303,22.9160292,113.294956,22.9160487
1798,0,121.7724484,113.2934475,22.9150303,113.2935534,22.9161252
1799,0,141.6901444,113.2935534,22.9161252,113.2949303,22.9160292
1800,0,38.34513129,113.3621976,22.9158577,113.3622391,22.9162017
1801,0,38.67782228,113.3609982,22.9162894,113.3609736,22.915941
1802,0,127.7099942,113.3622391,22.9162017,113.3609982,22.9162894
1803,0,39.04737386,113.3597773,22.9163758,113.3597449,22.9160246
1804,0,125.6523974,113.3609982,22.9162894,113.3597773,22.9163758
1805,0,263.8947001,113.385754,22.9164147,113.3831907,22.9162239
1806,1,382.8295468,113.385754,22.9164147,113.3860368,22.9129689
1807,0,17.83997518,113.3859278,22.9164183,113.385754,22.9164147
1808,1,395.3842636,113.3862363,22.9128607,113.3859278,22.9164183
1809,0,66.01721074,113.294956,22.9160487,113.295454,22.916426
1810,1,294.779563,113.3535976,22.9149026,113.3558802,22.9165181
1811,1,686.5900157,113.3558802,22.9165181,113.3575889,22.9105331
1812,0,35.44097876,113.3622391,22.9162017,113.3622639,22.9165208
1813,0,32.75346555,113.3610226,22.9165842,113.3609982,22.9162894
1814,0,127.5741277,113.3622639,22.9165208,113.3610226,22.9165842
1815,1,129.5170585,113.3389104,22.9166069,113.3381206,22.915695
1816,0,797.6860717,113.3424211,22.9102698,113.3389104,22.9166069
1817,1,19.17750349,113.3558802,22.9165181,113.3560287,22.9166232
1818,1,366.5659423,113.3568916,22.9134122,113.3560287,22.9166232
1819,0,33.36380814,113.3597974,22.9166764,113.3597773,22.9163758
1820,0,126.1426541,113.3610226,22.9165842,113.3597974,22.9166764
1821,0,380.0255704,113.3896174,22.9167122,113.3859278,22.9164183
1822,1,304.3139878,113.3558349,22.9167305,113.3534843,22.9150557
1823,1,23.98420811,113.3558349,22.9167305,113.3558802,22.9165181
1824,1,17.29682315,113.3559685,22.9168257,113.3558349,22.9167305
1825,1,23.26759046,113.3560287,22.9166232,113.3559685,22.9168257
1826,0,36.73043301,113.3610499,22.9169148,113.3610226,22.9165842
1827,0,227.6060679,113.3521241,22.9170957,113.3504046,22.9157979
1828,1,267.2202356,113.3521241,22.9170957,113.3533859,22.9149856
1829,0,103.458778,113.2954809,22.9164689,113.2961947,22.9170969
1830,1,266.6929098,113.3534843,22.9150557,113.35223,22.9171642
1831,0,124.0046044,113.2950558,22.9171643,113.294956,22.9160487
1832,0,117.1055527,113.2961947,22.9170969,113.2950558,22.9171643
1833,1,832.2426611,113.3915817,22.9171708,113.3930456,22.9098951
1834,0,38.65225605,113.3610786,22.9172627,113.3610499,22.9169148
1835,1,49.50203725,113.391124,22.9173066,113.3915817,22.9171708
1836,1,127.9343768,113.3859278,22.9164183,113.3858031,22.9175643
1837,0,546.8046205,113.3858031,22.9175643,113.391124,22.9173066
1838,1,128.8291039,113.3856523,22.9175738,113.385754,22.9164147
1839,0,15.51070667,113.3856523,22.9175738,113.3858031,22.9175643
1840,0,43.81989694,113.391124,22.9173066,113.3913757,22.9175995
1841,1,51.98768271,113.3913757,22.9175995,113.3915817,22.9171708
1842,0,32.63299837,113.347556,22.9176053,113.3472772,22.9174636
1843,1,329.8800804,113.347556,22.9176053,113.3490363,22.9149691
1844,0,15.1101012,113.3476851,22.9176709,113.347556,22.9176053
1845,1,327.4300259,113.3491464,22.9150508,113.3476851,22.9176709
1846,0,145.4633148,113.3622639,22.9165208,113.3623744,22.9178299
1847,0,39.02664666,113.3480202,22.9178375,113.3476851,22.9176709
1848,0,162.7706929,113.3610499,22.9169148,113.3619874,22.917856
1849,0,39.81819658,113.3623744,22.9178299,113.3619874,22.917856
1850,0,23.82899776,113.3611526,22.9179124,113.3611367,22.9176978
1851,0,85.89285729,113.3619874,22.917856,113.3611526,22.9179124
1852,0,159.0881686,113.360272,22.9179729,113.3610499,22.9169148
1853,0,90.61336278,113.3611526,22.9179124,113.360272,22.9179729
1854,0,146.8524383,113.3598859,22.9179995,113.3597974,22.9166764
1855,0,39.73004045,113.360272,22.9179729,113.3598859,22.9179995
1856,0,1275.934917,113.3630952,22.9066908,113.3650175,22.9180701
1857,0,198.3487858,113.3650175,22.9180701,113.3669309,22.9178165
1858,0,33.14645143,113.3623744,22.9178299,113.3623996,22.9181282
1859,0,180.3955177,113.3536426,22.9181335,113.35223,22.9171642
1860,1,62.24125879,113.3536426,22.9181335,113.3540017,22.9176807
1861,0,34.63459794,113.3611759,22.9182243,113.3611526,22.9179124
1862,0,126.0234844,113.3623996,22.9181282,113.3611759,22.9182243
1863,0,33.15254235,113.3599058,22.9182982,113.3598859,22.9179995
1864,0,130.5913413,113.3611759,22.9182243,113.3599058,22.9182982
1865,0,136.2615449,113.2961947,22.9170969,113.2963155,22.9183207
1866,0,320.2472242,113.3634178,22.9184047,113.363011,22.9155389
1867,0,168.2903258,113.3634178,22.9184047,113.3650175,22.9180701
1868,0,139.817511,113.2951626,22.9184226,113.2950558,22.9171643
1869,0,118.8402077,113.2951626,22.9184226,113.2963155,22.9183207
1870,0,35.47917242,113.3623996,22.9181282,113.3624265,22.9184475
1871,1,376.4577091,113.3734198,22.9150706,113.3736946,22.9184593
1872,1,375.1512322,113.3735318,22.9184749,113.3732174,22.915101
1873,0,34.42318308,113.361199,22.9185343,113.3611759,22.9182243
1874,0,126.3292043,113.3624265,22.9184475,113.361199,22.9185343
1875,0,73.24980128,113.3627182,22.918536,113.3634178,22.9184047
1876,0,36.51611719,113.3599278,22.9186272,113.3599058,22.9182982
1877,0,130.8524448,113.361199,22.9185343,113.3599278,22.9186272
1878,1,72.66305989,113.3532141,22.9186557,113.3536426,22.9181335
1879,1,218.382939,113.3559685,22.9168257,113.3554651,22.9187411
1880,0,36.89148638,113.3624265,22.9184475,113.3624546,22.9187795
1881,0,5.707564716,113.3599389,22.9187924,113.3598933,22.9187629
1882,0,18.33599477,113.3599389,22.9187924,113.3599278,22.9186272
1883,0,35.16712186,113.3612226,22.918851,113.361199,22.9185343
1884,0,126.6720782,113.3624546,22.9187795,113.3612226,22.918851
1885,0,26.08948917,113.3601473,22.9189273,113.3599389,22.9187924
1886,0,110.6672961,113.3612226,22.918851,113.3601473,22.9189273
1887,1,34.40313341,113.3305408,22.9189069,113.3308709,22.9189612
1888,0,397.2246786,113.3308709,22.9189612,113.3316974,22.9155505
1889,0,86.27811022,113.3624546,22.9187795,113.3622971,22.9193887
1890,0,364.2639848,113.2935534,22.9161252,113.2938409,22.9194027
1891,0,240.6397566,113.2938409,22.9194027,113.2951626,22.9184226
1892,1,204.7782677,113.3858031,22.9175643,113.3856042,22.9194036
1893,0,121.4409493,113.3611687,22.9194476,113.3601473,22.9189273
1894,0,67.05357282,113.3611687,22.9194476,113.3612226,22.918851
1895,0,139.138703,113.3622971,22.9193887,113.3611687,22.9194476
1896,0,219.026626,113.3550445,22.9195528,113.3536426,22.9181335
1897,1,322.9993644,113.3550445,22.9195528,113.3558349,22.9167305
1898,0,670.4904111,113.2919895,22.9195633,113.2934475,22.9150303
1899,0,190.8075875,113.2919895,22.9195633,113.2938409,22.9194027
1900,1,475.6577455,113.3308709,22.9189612,113.3354571,22.9195816
1901,1,439.4803745,113.3357141,22.9156215,113.3354571,22.9195816
1902,0,39.16322672,113.3614848,22.9196457,113.3611687,22.9194476
1903,0,153.9687318,113.2963155,22.9183207,113.2964443,22.9197055
1904,1,202.4149895,113.3354571,22.9195816,113.337425,22.919707
1905,1,104.0443557,113.3614848,22.9196457,113.362065,22.9198819
1906,0,55.15664487,113.2938409,22.9194027,113.2938842,22.919899
1907,0,263.5708584,113.2938842,22.919899,113.2964443,22.9197055
1908,1,63.41485512,113.3617956,22.920056,113.3614848,22.9196457
1909,1,35.07346074,113.362065,22.9198819,113.3617956,22.920056
1910,1,539.6544306,113.3688598,22.915296,113.3697881,22.9200892
1911,0,1654.258515,113.3697881,22.9200892,113.3856523,22.9175738
